"category","ingredient","concern","quantity","proportion"
"shaving-cream","propylene-glycol","medium",86,0.253687315634218
"shaving-cream","triethanolamine","medium",142,0.418879056047198
"shaving-cream","acetic-acid","low",5,0.0147492625368732
"shaving-cream","amino-methyl-propanol","low",3,0.00884955752212389
"shaving-cream","ammonium-hydroxide","low",2,0.00589970501474926
"shaving-cream","amyl-cinnamate","low",4,0.0117994100294985
"shaving-cream","benzalkonium-chloride","low",1,0.00294985250737463
"shaving-cream","benzoic-acid","low",2,0.00589970501474926
"shaving-cream","benzyl-benzoate","low",9,0.0265486725663717
"shaving-cream","benzyl-salicylate","low",4,0.0117994100294985
"shaving-cream","boric-acid","low",3,0.00884955752212389
"shaving-cream","butane","low",18,0.0530973451327434
"shaving-cream","butyl-paraben","low",16,0.0471976401179941
"shaving-cream","calcium-hydroxide","low",9,0.0265486725663717
"shaving-cream","carmine","low",2,0.00589970501474926
"shaving-cream","carrageenan","low",1,0.00294985250737463
"shaving-cream","chamomile-compounds","low",2,0.00589970501474926
"shaving-cream","chamomile-extract","low",26,0.0766961651917404
"shaving-cream","chloroxylenol","low",1,0.00294985250737463
"shaving-cream","cinnamon","low",1,0.00294985250737463
"shaving-cream","citral","low",5,0.0147492625368732
"shaving-cream","citronellol","low",11,0.0324483775811209
"shaving-cream","cocamidopropyl-betaine","low",14,0.0412979351032448
"shaving-cream","coumarin","low",9,0.0265486725663717
"shaving-cream","diazolidinylurea","low",5,0.0147492625368732
"shaving-cream","disodium-edta","low",20,0.0589970501474926
"shaving-cream","dmdm-hydantoin","low",28,0.0825958702064897
"shaving-cream","edta","low",6,0.0176991150442478
"shaving-cream","ethyl-paraben","low",16,0.0471976401179941
"shaving-cream","geraniol","low",9,0.0265486725663717
"shaving-cream","guar-gum","low",4,0.0117994100294985
"shaving-cream","hexyl-cinnamal","low",6,0.0176991150442478
"shaving-cream","hexylene-glycol","low",4,0.0117994100294985
"shaving-cream","hydroxycitronellal","low",2,0.00589970501474926
"shaving-cream","imidazolidinyl-urea","low",3,0.00884955752212389
"shaving-cream","iodopropynyl-butylcarbamate","low",17,0.0501474926253687
"shaving-cream","isoeugenol","low",1,0.00294985250737463
"shaving-cream","isopropyl-alcohol","low",1,0.00294985250737463
"shaving-cream","kaolin","low",10,0.0294985250737463
"shaving-cream","lanolin","low",7,0.0206489675516224
"shaving-cream","lauric-acid","low",1,0.00294985250737463
"shaving-cream","lecithin","low",9,0.0265486725663717
"shaving-cream","lidocaine","low",2,0.00589970501474926
"shaving-cream","linalool","low",25,0.0737463126843658
"shaving-cream","linseed-oil","low",3,0.00884955752212389
"shaving-cream","magnesium-aspartate","low",1,0.00294985250737463
"shaving-cream","magnesium-gluconate","low",1,0.00294985250737463
"shaving-cream","magnesium-ii-nitrate","low",1,0.00294985250737463
"shaving-cream","magnesium-nitrate-hexahydrate","low",7,0.0206489675516224
"shaving-cream","maleic-acid","low",1,0.00294985250737463
"shaving-cream","matricaria-extract","low",6,0.0176991150442478
"shaving-cream","mercaptoacetic-acid","low",4,0.0117994100294985
"shaving-cream","methyl-lactate","low",5,0.0147492625368732
"shaving-cream","methyl-paraben","low",65,0.191740412979351
"shaving-cream","methylisothiazolinone","low",8,0.023598820058997
"shaving-cream","mica","low",2,0.00589970501474926
"shaving-cream","mineral-oil","low",36,0.106194690265487
"shaving-cream","nitrogen","low",3,0.00884955752212389
"shaving-cream","nonoxynol-9","low",1,0.00294985250737463
"shaving-cream","orange-oil","low",8,0.023598820058997
"shaving-cream","pine-oil","low",2,0.00589970501474926
"shaving-cream","polyethylene-glycol","low",27,0.079646017699115
"shaving-cream","potassium","low",1,0.00294985250737463
"shaving-cream","potassium-hydroxide","low",43,0.126843657817109
"shaving-cream","propane","low",38,0.112094395280236
"shaving-cream","propyl-paraben","low",56,0.165191740412979
"shaving-cream","quaternium-15","low",1,0.00294985250737463
"shaving-cream","salicylic-acid","low",4,0.0117994100294985
"shaving-cream","sodium-benzoate","low",25,0.0737463126843658
"shaving-cream","sodium-cocoyl-isothionate","low",8,0.023598820058997
"shaving-cream","sodium-hydroxide","low",20,0.0589970501474926
"shaving-cream","sodium-hydroxymethylglycinate","low",1,0.00294985250737463
"shaving-cream","sodium-laureth-sulfate","low",16,0.0471976401179941
"shaving-cream","sodium-lauryl-sulfate","low",23,0.0678466076696165
"shaving-cream","sorbic-acid","low",3,0.00884955752212389
"shaving-cream","sunflower","low",1,0.00294985250737463
"shaving-cream","talc","low",5,0.0147492625368732
"shaving-cream","tetrasodium-edta","low",8,0.023598820058997
"shaving-cream","trisodium-edta","low",3,0.00884955752212389
"sunless-tanning","butylated-hydroxyanisole","high",2,0.00328947368421053
"sunless-tanning","dandc-red-barium-lake","high",1,0.00164473684210526
"sunless-tanning","triclosan","high",9,0.0148026315789474
"sunless-tanning","bronopol","medium",3,0.00493421052631579
"sunless-tanning","butylated-hydroxytoluene","medium",32,0.0526315789473684
"sunless-tanning","eugenol","medium",32,0.0526315789473684
"sunless-tanning","gold","medium",1,0.00164473684210526
"sunless-tanning","limonene","medium",109,0.179276315789474
"sunless-tanning","phenoxyethanol","medium",294,0.483552631578947
"sunless-tanning","propylene-glycol","medium",275,0.452302631578947
"sunless-tanning","sodium-metabisulfite","medium",58,0.0953947368421053
"sunless-tanning","tin-oxide","medium",10,0.0164473684210526
"sunless-tanning","triethanolamine","medium",78,0.128289473684211
"sunless-tanning","amino-methyl-propanol","low",1,0.00164473684210526
"sunless-tanning","ammonium-hydroxide","low",1,0.00164473684210526
"sunless-tanning","amyl-acetate-mixed-isomers","low",3,0.00493421052631579
"sunless-tanning","amyl-cinnamate","low",10,0.0164473684210526
"sunless-tanning","benzyl-benzoate","low",90,0.148026315789474
"sunless-tanning","benzyl-salicylate","low",79,0.129934210526316
"sunless-tanning","boron-nitride","low",2,0.00328947368421053
"sunless-tanning","butane","low",2,0.00328947368421053
"sunless-tanning","butyl-paraben","low",150,0.246710526315789
"sunless-tanning","calcium-chloride","low",7,0.0115131578947368
"sunless-tanning","carmine","low",17,0.0279605263157895
"sunless-tanning","chamomile-compounds","low",3,0.00493421052631579
"sunless-tanning","chamomile-extract","low",10,0.0164473684210526
"sunless-tanning","cinnamaldehyde","low",7,0.0115131578947368
"sunless-tanning","cinnamon","low",2,0.00328947368421053
"sunless-tanning","cinnamyl-alcohol","low",9,0.0148026315789474
"sunless-tanning","citral","low",34,0.0559210526315789
"sunless-tanning","citronellol","low",82,0.134868421052632
"sunless-tanning","cocamidopropyl-betaine","low",4,0.00657894736842105
"sunless-tanning","coumarin","low",42,0.0690789473684211
"sunless-tanning","diazolidinylurea","low",147,0.241776315789474
"sunless-tanning","dipropylene-glycol-dibenzoate","low",1,0.00164473684210526
"sunless-tanning","disodium-edta","low",47,0.0773026315789474
"sunless-tanning","dmdm-hydantoin","low",32,0.0526315789473684
"sunless-tanning","edta","low",67,0.110197368421053
"sunless-tanning","ethyl-paraben","low",64,0.105263157894737
"sunless-tanning","farnesol","low",3,0.00493421052631579
"sunless-tanning","geraniol","low",46,0.0756578947368421
"sunless-tanning","glucose","low",4,0.00657894736842105
"sunless-tanning","henna","low",6,0.00986842105263158
"sunless-tanning","hexyl-cinnamal","low",73,0.120065789473684
"sunless-tanning","hexylene-glycol","low",7,0.0115131578947368
"sunless-tanning","hydroxycitronellal","low",41,0.0674342105263158
"sunless-tanning","hydroxyethyl-acrylate","low",3,0.00493421052631579
"sunless-tanning","imidazolidinyl-urea","low",26,0.0427631578947368
"sunless-tanning","iodopropynyl-butylcarbamate","low",19,0.03125
"sunless-tanning","isoeugenol","low",8,0.0131578947368421
"sunless-tanning","isopropyl-alcohol","low",3,0.00493421052631579
"sunless-tanning","kaolin","low",2,0.00328947368421053
"sunless-tanning","lanolin","low",21,0.0345394736842105
"sunless-tanning","lecithin","low",21,0.0345394736842105
"sunless-tanning","linalool","low",113,0.185855263157895
"sunless-tanning","lysine-magnesium-asorbyl-phosphate","low",1,0.00164473684210526
"sunless-tanning","magnesium-aspartate","low",25,0.0411184210526316
"sunless-tanning","magnesium-gluconate","low",2,0.00328947368421053
"sunless-tanning","magnesium-stearate","low",2,0.00328947368421053
"sunless-tanning","matricaria-extract","low",18,0.0296052631578947
"sunless-tanning","methyl-heptine-carbonate","low",2,0.00328947368421053
"sunless-tanning","methyl-lactate","low",6,0.00986842105263158
"sunless-tanning","methyl-paraben","low",351,0.577302631578947
"sunless-tanning","methyl-salicylate","low",1,0.00164473684210526
"sunless-tanning","methylisothiazolinone","low",4,0.00657894736842105
"sunless-tanning","mica","low",69,0.113486842105263
"sunless-tanning","mineral-oil","low",27,0.0444078947368421
"sunless-tanning","nonoxynol-9","low",3,0.00493421052631579
"sunless-tanning","orange-oil","low",6,0.00986842105263158
"sunless-tanning","paba","low",1,0.00164473684210526
"sunless-tanning","phosphoric-acid","low",1,0.00164473684210526
"sunless-tanning","polymethyl-methacrylate","low",1,0.00164473684210526
"sunless-tanning","polypropylene","low",1,0.00164473684210526
"sunless-tanning","potassium-hydroxide","low",8,0.0131578947368421
"sunless-tanning","potassium-iodide","low",4,0.00657894736842105
"sunless-tanning","propane","low",1,0.00164473684210526
"sunless-tanning","propyl-paraben","low",257,0.422697368421053
"sunless-tanning","propylene","low",1,0.00164473684210526
"sunless-tanning","propylene-carbonate","low",4,0.00657894736842105
"sunless-tanning","quaternium-15","low",3,0.00493421052631579
"sunless-tanning","salicylic-acid","low",2,0.00328947368421053
"sunless-tanning","sodium","low",1,0.00164473684210526
"sunless-tanning","sodium-benzoate","low",17,0.0279605263157895
"sunless-tanning","sodium-bisulfate","low",3,0.00493421052631579
"sunless-tanning","sodium-bisulfite","low",1,0.00164473684210526
"sunless-tanning","sodium-cocoyl-isothionate","low",2,0.00328947368421053
"sunless-tanning","sodium-hydroxide","low",11,0.0180921052631579
"sunless-tanning","sodium-laureth-sulfate","low",1,0.00164473684210526
"sunless-tanning","sodium-lauryl-sulfate","low",9,0.0148026315789474
"sunless-tanning","sorbic-acid","low",41,0.0674342105263158
"sunless-tanning","sunflower","low",1,0.00164473684210526
"sunless-tanning","talc","low",12,0.0197368421052632
"sunless-tanning","tergitol_r-np-10-nonionic","low",1,0.00164473684210526
"sunless-tanning","tetrasodium-edta","low",39,0.0641447368421053
"sunless-tanning","trisodium-edta","low",2,0.00328947368421053
"sunless-tanning","tyrosine","low",183,0.300986842105263
"sunless-tanning","vitamin-k","low",3,0.00493421052631579
"sunscreen-below-spf-15","butylated-hydroxyanisole","high",2,0.027027027027027
"sunscreen-below-spf-15","triclosan","high",1,0.0135135135135135
"sunscreen-below-spf-15","butylated-hydroxytoluene","medium",3,0.0405405405405405
"sunscreen-below-spf-15","limonene","medium",1,0.0135135135135135
"sunscreen-below-spf-15","phenoxyethanol","medium",10,0.135135135135135
"sunscreen-below-spf-15","propylene-glycol","medium",22,0.297297297297297
"sunscreen-below-spf-15","triethanolamine","medium",28,0.378378378378378
"sunscreen-below-spf-15","ammonium-hydroxide","low",3,0.0405405405405405
"sunscreen-below-spf-15","benzyl-benzoate","low",1,0.0135135135135135
"sunscreen-below-spf-15","benzyl-salicylate","low",1,0.0135135135135135
"sunscreen-below-spf-15","butyl-paraben","low",11,0.148648648648649
"sunscreen-below-spf-15","chamomile-extract","low",1,0.0135135135135135
"sunscreen-below-spf-15","citral","low",1,0.0135135135135135
"sunscreen-below-spf-15","citronellol","low",1,0.0135135135135135
"sunscreen-below-spf-15","diazolidinylurea","low",12,0.162162162162162
"sunscreen-below-spf-15","disodium-edta","low",17,0.22972972972973
"sunscreen-below-spf-15","dmdm-hydantoin","low",3,0.0405405405405405
"sunscreen-below-spf-15","edta","low",12,0.162162162162162
"sunscreen-below-spf-15","ethyl-paraben","low",5,0.0675675675675676
"sunscreen-below-spf-15","geraniol","low",1,0.0135135135135135
"sunscreen-below-spf-15","imidazolidinyl-urea","low",5,0.0675675675675676
"sunscreen-below-spf-15","iodopropynyl-butylcarbamate","low",2,0.027027027027027
"sunscreen-below-spf-15","lanolin","low",3,0.0405405405405405
"sunscreen-below-spf-15","lecithin","low",5,0.0675675675675676
"sunscreen-below-spf-15","linalool","low",1,0.0135135135135135
"sunscreen-below-spf-15","magnesium-gluconate","low",2,0.027027027027027
"sunscreen-below-spf-15","matricaria-extract","low",2,0.027027027027027
"sunscreen-below-spf-15","methyl-paraben","low",35,0.472972972972973
"sunscreen-below-spf-15","methylisothiazolinone","low",2,0.027027027027027
"sunscreen-below-spf-15","mica","low",2,0.027027027027027
"sunscreen-below-spf-15","mineral-oil","low",11,0.148648648648649
"sunscreen-below-spf-15","octyl-dimethyl-paba","low",1,0.0135135135135135
"sunscreen-below-spf-15","propyl-paraben","low",36,0.486486486486487
"sunscreen-below-spf-15","propylene-carbonate","low",1,0.0135135135135135
"sunscreen-below-spf-15","quaternium-15","low",4,0.0540540540540541
"sunscreen-below-spf-15","sodium-benzoate","low",2,0.027027027027027
"sunscreen-below-spf-15","sodium-hydroxide","low",6,0.0810810810810811
"sunscreen-below-spf-15","sorbitan-sesquioleate","low",1,0.0135135135135135
"sunscreen-below-spf-15","tetrasodium-edta","low",1,0.0135135135135135
"sunscreen-below-spf-15","tyrosine","low",2,0.027027027027027
"sunscreen-spf-15-above","barium-sulfate","high",18,0.0151260504201681
"sunscreen-spf-15-above","benzophenone","high",2,0.00168067226890756
"sunscreen-spf-15-above","butylated-hydroxyanisole","high",3,0.00252100840336134
"sunscreen-spf-15-above","diethanolamine","high",5,0.00420168067226891
"sunscreen-spf-15-above","triclosan","high",1,0.000840336134453782
"sunscreen-spf-15-above","1_2-benzisothiazolin-3-one","medium",3,0.00252100840336134
"sunscreen-spf-15-above","alkyl-dimethyl-benzyl-ammonium","medium",1,0.000840336134453782
"sunscreen-spf-15-above","butylated-hydroxytoluene","medium",121,0.101680672268908
"sunscreen-spf-15-above","ethylenediamine","medium",1,0.000840336134453782
"sunscreen-spf-15-above","eugenol","medium",10,0.00840336134453781
"sunscreen-spf-15-above","limonene","medium",40,0.0336134453781513
"sunscreen-spf-15-above","methyl-methacrylate","medium",1,0.000840336134453782
"sunscreen-spf-15-above","phenoxyethanol","medium",443,0.372268907563025
"sunscreen-spf-15-above","propylene-glycol","medium",224,0.188235294117647
"sunscreen-spf-15-above","sodium-metabisulfite","medium",1,0.000840336134453782
"sunscreen-spf-15-above","sodium-selenite","medium",1,0.000840336134453782
"sunscreen-spf-15-above","tin-oxide","medium",5,0.00420168067226891
"sunscreen-spf-15-above","triethanolamine","medium",281,0.236134453781513
"sunscreen-spf-15-above","zinc-chloride","medium",2,0.00168067226890756
"sunscreen-spf-15-above","1_6-hexanediamine","low",1,0.000840336134453782
"sunscreen-spf-15-above","acetic-acid","low",1,0.000840336134453782
"sunscreen-spf-15-above","amino-methyl-propanol","low",20,0.0168067226890756
"sunscreen-spf-15-above","ammonium-chloride","low",1,0.000840336134453782
"sunscreen-spf-15-above","ammonium-hydroxide","low",13,0.0109243697478992
"sunscreen-spf-15-above","ammonium-laureth-sulfate","low",1,0.000840336134453782
"sunscreen-spf-15-above","anthemis-nobilis-chamomile-flower","low",1,0.000840336134453782
"sunscreen-spf-15-above","arabidopsis-thaliana-extract","low",2,0.00168067226890756
"sunscreen-spf-15-above","azelaic-acid","low",2,0.00168067226890756
"sunscreen-spf-15-above","benzalkonium-chloride","low",5,0.00420168067226891
"sunscreen-spf-15-above","benzoic-acid","low",18,0.0151260504201681
"sunscreen-spf-15-above","benzyl-benzoate","low",5,0.00420168067226891
"sunscreen-spf-15-above","benzyl-salicylate","low",6,0.00504201680672269
"sunscreen-spf-15-above","boron-nitride","low",33,0.0277310924369748
"sunscreen-spf-15-above","butene","low",2,0.00168067226890756
"sunscreen-spf-15-above","butyl-paraben","low",129,0.108403361344538
"sunscreen-spf-15-above","calcium-chloride","low",1,0.000840336134453782
"sunscreen-spf-15-above","carmine","low",17,0.0142857142857143
"sunscreen-spf-15-above","castor-bean","low",1,0.000840336134453782
"sunscreen-spf-15-above","chamomile-compounds","low",6,0.00504201680672269
"sunscreen-spf-15-above","chamomile-extract","low",24,0.0201680672268908
"sunscreen-spf-15-above","citral","low",13,0.0109243697478992
"sunscreen-spf-15-above","citronellol","low",24,0.0201680672268908
"sunscreen-spf-15-above","cocamidopropyl-betaine","low",6,0.00504201680672269
"sunscreen-spf-15-above","collagen","low",10,0.00840336134453781
"sunscreen-spf-15-above","coumarin","low",13,0.0109243697478992
"sunscreen-spf-15-above","diazolidinylurea","low",104,0.0873949579831933
"sunscreen-spf-15-above","dipentene","low",2,0.00168067226890756
"sunscreen-spf-15-above","dipropylene-glycol-dibenzoate","low",6,0.00504201680672269
"sunscreen-spf-15-above","disodium-edta","low",381,0.320168067226891
"sunscreen-spf-15-above","dmdm-hydantoin","low",36,0.0302521008403361
"sunscreen-spf-15-above","dodecyl-gallate","low",1,0.000840336134453782
"sunscreen-spf-15-above","edta","low",103,0.0865546218487395
"sunscreen-spf-15-above","ergocalciferol","low",1,0.000840336134453782
"sunscreen-spf-15-above","ethyl-paraben","low",142,0.119327731092437
"sunscreen-spf-15-above","geraniol","low",21,0.0176470588235294
"sunscreen-spf-15-above","glucose","low",7,0.00588235294117647
"sunscreen-spf-15-above","hexyl-cinnamal","low",9,0.00756302521008403
"sunscreen-spf-15-above","hexylene-glycol","low",16,0.0134453781512605
"sunscreen-spf-15-above","hydrogen-peroxide","low",3,0.00252100840336134
"sunscreen-spf-15-above","hydroxycitronellal","low",2,0.00168067226890756
"sunscreen-spf-15-above","hydroxyethyl-acrylate","low",1,0.000840336134453782
"sunscreen-spf-15-above","imidazolidinyl-urea","low",27,0.0226890756302521
"sunscreen-spf-15-above","iodopropynyl-butylcarbamate","low",82,0.0689075630252101
"sunscreen-spf-15-above","isoeugenol","low",2,0.00168067226890756
"sunscreen-spf-15-above","kaolin","low",10,0.00840336134453781
"sunscreen-spf-15-above","lanolin","low",5,0.00420168067226891
"sunscreen-spf-15-above","lauric-acid","low",10,0.00840336134453781
"sunscreen-spf-15-above","lecithin","low",104,0.0873949579831933
"sunscreen-spf-15-above","linalool","low",41,0.034453781512605
"sunscreen-spf-15-above","linseed-oil","low",6,0.00504201680672269
"sunscreen-spf-15-above","lysine-magnesium-asorbyl-phosphate","low",5,0.00420168067226891
"sunscreen-spf-15-above","magnesium-ascorbyl-palmitate","low",1,0.000840336134453782
"sunscreen-spf-15-above","magnesium-aspartate","low",4,0.00336134453781513
"sunscreen-spf-15-above","magnesium-gluconate","low",1,0.000840336134453782
"sunscreen-spf-15-above","magnesium-ii-nitrate","low",1,0.000840336134453782
"sunscreen-spf-15-above","magnesium-stearate","low",3,0.00252100840336134
"sunscreen-spf-15-above","maleic-acid","low",2,0.00168067226890756
"sunscreen-spf-15-above","martricaria","low",1,0.000840336134453782
"sunscreen-spf-15-above","matricaria-extract","low",6,0.00504201680672269
"sunscreen-spf-15-above","methyl-lactate","low",1,0.000840336134453782
"sunscreen-spf-15-above","methyl-paraben","low",409,0.343697478991597
"sunscreen-spf-15-above","methylisothiazolinone","low",50,0.0420168067226891
"sunscreen-spf-15-above","mica","low",95,0.0798319327731092
"sunscreen-spf-15-above","mineral-oil","low",33,0.0277310924369748
"sunscreen-spf-15-above","orange-oil","low",21,0.0176470588235294
"sunscreen-spf-15-above","paba","low",2,0.00168067226890756
"sunscreen-spf-15-above","phosphoric-acid","low",2,0.00168067226890756
"sunscreen-spf-15-above","polyethylene-glycol","low",1,0.000840336134453782
"sunscreen-spf-15-above","polymethyl-methacrylate","low",20,0.0168067226890756
"sunscreen-spf-15-above","polypropylene","low",1,0.000840336134453782
"sunscreen-spf-15-above","polypropylene-glycol","low",3,0.00252100840336134
"sunscreen-spf-15-above","polysorbate","low",2,0.00168067226890756
"sunscreen-spf-15-above","potassium","low",1,0.000840336134453782
"sunscreen-spf-15-above","potassium-benzoate","low",1,0.000840336134453782
"sunscreen-spf-15-above","potassium-hydroxide","low",9,0.00756302521008403
"sunscreen-spf-15-above","propane","low",1,0.000840336134453782
"sunscreen-spf-15-above","propyl-gallate","low",3,0.00252100840336134
"sunscreen-spf-15-above","propyl-paraben","low",380,0.319327731092437
"sunscreen-spf-15-above","propylene","low",2,0.00168067226890756
"sunscreen-spf-15-above","propylene-carbonate","low",10,0.00840336134453781
"sunscreen-spf-15-above","quaternium-15","low",8,0.00672268907563025
"sunscreen-spf-15-above","rose-hips","low",1,0.000840336134453782
"sunscreen-spf-15-above","salicylic-acid","low",3,0.00252100840336134
"sunscreen-spf-15-above","silver","low",1,0.000840336134453782
"sunscreen-spf-15-above","sodium-acrylate","low",1,0.000840336134453782
"sunscreen-spf-15-above","sodium-benzoate","low",42,0.0352941176470588
"sunscreen-spf-15-above","sodium-carbonate","low",1,0.000840336134453782
"sunscreen-spf-15-above","sodium-hydroxide","low",70,0.0588235294117647
"sunscreen-spf-15-above","sodium-hydroxymethylglycinate","low",4,0.00336134453781513
"sunscreen-spf-15-above","sodium-laureth-sulfate","low",1,0.000840336134453782
"sunscreen-spf-15-above","sorbic-acid","low",4,0.00336134453781513
"sunscreen-spf-15-above","sorbitan-sesquioleate","low",15,0.0126050420168067
"sunscreen-spf-15-above","sorbitan-trioleate","low",1,0.000840336134453782
"sunscreen-spf-15-above","sunflower","low",6,0.00504201680672269
"sunscreen-spf-15-above","talc","low",20,0.0168067226890756
"sunscreen-spf-15-above","tea","low",1,0.000840336134453782
"sunscreen-spf-15-above","tetrasodium-edta","low",43,0.0361344537815126
"sunscreen-spf-15-above","tridecane","low",1,0.000840336134453782
"sunscreen-spf-15-above","trisodium-edta","low",3,0.00252100840336134
"sunscreen-spf-15-above","undecane","low",1,0.000840336134453782
"sunscreen-spf-15-above","zinc-oxide","low",1,0.000840336134453782
"tanning-oil","butylated-hydroxyanisole","high",1,0.01
"tanning-oil","butylated-hydroxytoluene","medium",7,0.07
"tanning-oil","eugenol","medium",1,0.01
"tanning-oil","limonene","medium",3,0.03
"tanning-oil","phenoxyethanol","medium",28,0.28
"tanning-oil","propylene-glycol","medium",47,0.47
"tanning-oil","tin-oxide","medium",1,0.01
"tanning-oil","triethanolamine","medium",32,0.32
"tanning-oil","amyl-acetate-mixed-isomers","low",8,0.08
"tanning-oil","benzoic-acid","low",2,0.02
"tanning-oil","benzyl-salicylate","low",1,0.01
"tanning-oil","butyl-paraben","low",13,0.13
"tanning-oil","chamomile-extract","low",1,0.01
"tanning-oil","cinnamaldehyde","low",1,0.01
"tanning-oil","cinnamyl-alcohol","low",1,0.01
"tanning-oil","citral","low",3,0.03
"tanning-oil","citronellol","low",2,0.02
"tanning-oil","coumarin","low",3,0.03
"tanning-oil","diazolidinylurea","low",27,0.27
"tanning-oil","disodium-edta","low",7,0.07
"tanning-oil","dmdm-hydantoin","low",1,0.01
"tanning-oil","edta","low",23,0.23
"tanning-oil","ethyl-paraben","low",5,0.05
"tanning-oil","farnesol","low",1,0.01
"tanning-oil","ferric-oxide","low",1,0.01
"tanning-oil","geraniol","low",2,0.02
"tanning-oil","hexyl-cinnamal","low",1,0.01
"tanning-oil","hydroxycitronellal","low",1,0.01
"tanning-oil","imidazolidinyl-urea","low",1,0.01
"tanning-oil","iodopropynyl-butylcarbamate","low",4,0.04
"tanning-oil","isoeugenol","low",1,0.01
"tanning-oil","lanolin","low",11,0.11
"tanning-oil","lecithin","low",5,0.05
"tanning-oil","linalool","low",4,0.04
"tanning-oil","maleic-acid","low",1,0.01
"tanning-oil","matricaria-extract","low",3,0.03
"tanning-oil","methyl-lactate","low",3,0.03
"tanning-oil","methyl-paraben","low",47,0.47
"tanning-oil","methylisothiazolinone","low",1,0.01
"tanning-oil","mica","low",1,0.01
"tanning-oil","mineral-oil","low",27,0.27
"tanning-oil","orange-oil","low",2,0.02
"tanning-oil","potassium-hydroxide","low",1,0.01
"tanning-oil","propyl-paraben","low",56,0.56
"tanning-oil","quaternium-15","low",1,0.01
"tanning-oil","sodium-bisulfate","low",1,0.01
"tanning-oil","sodium-hydroxide","low",1,0.01
"tanning-oil","sorbic-acid","low",1,0.01
"tanning-oil","sorbitan-sesquioleate","low",1,0.01
"tanning-oil","tyrosine","low",19,0.19
"toothpaste","chlorine-dioxide","high",1,0.00130548302872063
"toothpaste","triclosan","high",20,0.0261096605744125
"toothpaste","butylated-hydroxytoluene","medium",2,0.00261096605744125
"toothpaste","eugenol","medium",10,0.0130548302872063
"toothpaste","limonene","medium",24,0.031331592689295
"toothpaste","phenoxyethanol","medium",17,0.0221932114882507
"toothpaste","propylene-glycol","medium",65,0.0848563968668407
"toothpaste","sodium-fluoride","medium",326,0.425587467362924
"toothpaste","stannous-chloride","medium",4,0.00522193211488251
"toothpaste","zinc","medium",2,0.00261096605744125
"toothpaste","zinc-chloride","medium",3,0.00391644908616188
"toothpaste","amino-methyl-propanol","low",1,0.00130548302872063
"toothpaste","ammonium-chloride","low",3,0.00391644908616188
"toothpaste","benzoic-acid","low",38,0.0496083550913838
"toothpaste","bromelain","low",4,0.00522193211488251
"toothpaste","butyl-paraben","low",15,0.0195822454308094
"toothpaste","calcium-chloride","low",1,0.00130548302872063
"toothpaste","calcium-disodium-edta","low",2,0.00261096605744125
"toothpaste","carrageenan","low",126,0.164490861618799
"toothpaste","chamomile-extract","low",7,0.00913838120104439
"toothpaste","cinnamon","low",21,0.0274151436031332
"toothpaste","citral","low",1,0.00130548302872063
"toothpaste","cocamidopropyl-betaine","low",74,0.0966057441253264
"toothpaste","coumarin","low",1,0.00130548302872063
"toothpaste","disodium-edta","low",1,0.00130548302872063
"toothpaste","domiphen-bromide","low",5,0.00652741514360313
"toothpaste","edta","low",2,0.00261096605744125
"toothpaste","ethyl-paraben","low",15,0.0195822454308094
"toothpaste","farnesol","low",4,0.00522193211488251
"toothpaste","fluoride-ion","low",25,0.0326370757180157
"toothpaste","geraniol","low",1,0.00130548302872063
"toothpaste","glucose","low",1,0.00130548302872063
"toothpaste","guar-gum","low",15,0.0195822454308094
"toothpaste","gum-arabic","low",2,0.00261096605744125
"toothpaste","hydrogen-peroxide","low",42,0.0548302872062663
"toothpaste","hydroxycitronellal","low",3,0.00391644908616188
"toothpaste","imidazolidinyl-urea","low",12,0.0156657963446475
"toothpaste","isopropyl-alcohol","low",1,0.00130548302872063
"toothpaste","kaolin","low",4,0.00522193211488251
"toothpaste","lecithin","low",9,0.0117493472584856
"toothpaste","linalool","low",8,0.010443864229765
"toothpaste","methyl-lactate","low",3,0.00391644908616188
"toothpaste","methyl-paraben","low",42,0.0548302872062663
"toothpaste","methyl-salicylate","low",22,0.0287206266318538
"toothpaste","mica","low",70,0.0913838120104439
"toothpaste","orange-oil","low",3,0.00391644908616188
"toothpaste","papain","low",26,0.0339425587467363
"toothpaste","pectin","low",1,0.00130548302872063
"toothpaste","phosphoric-acid","low",49,0.0639686684073107
"toothpaste","polyethylene-glycol","low",11,0.0143603133159269
"toothpaste","potassium-acetate","low",3,0.00391644908616188
"toothpaste","potassium-hydroxide","low",1,0.00130548302872063
"toothpaste","potassium-nitrate","low",48,0.0626631853785901
"toothpaste","propyl-paraben","low",39,0.0509138381201044
"toothpaste","quillaja","low",4,0.00522193211488251
"toothpaste","saccharin","low",417,0.544386422976501
"toothpaste","salicylic-acid","low",1,0.00130548302872063
"toothpaste","sodium","low",1,0.00130548302872063
"toothpaste","sodium-benzoate","low",88,0.114882506527415
"toothpaste","sodium-carbonate","low",21,0.0274151436031332
"toothpaste","sodium-chlorite","low",1,0.00130548302872063
"toothpaste","sodium-hydroxide","low",95,0.12402088772846
"toothpaste","sodium-laureth-sulfate","low",15,0.0195822454308094
"toothpaste","sodium-lauryl-sulfate","low",454,0.592689295039164
"toothpaste","sorbic-acid","low",7,0.00913838120104439
"toothpaste","thymol","low",19,0.0248041775456919
